Date,GhCompositeIndex,FXDeposits,InterbankWeightedAvg,T-bill-182,T-bill-91,PrivateSectorCredit,TradeBalance
2012-02-19,73.36,4500.71,9.87,11.82,11.34,9009.79,8.3
2012-02-20,73.36,4500.71,9.87,11.82,11.34,9009.79,8.3
2012-02-21,73.36,4500.71,9.87,11.82,11.34,9009.79,8.3
2012-02-22,73.36,4500.71,9.87,11.82,11.34,9009.79,8.3
2012-02-23,73.36,4500.71,9.87,11.82,11.34,9009.79,8.3
2012-02-24,73.36,4500.71,9.87,11.82,11.34,9009.79,8.3
2012-02-25,73.36,4500.71,9.87,11.82,11.34,9009.79,8.3
2012-02-26,73.36,4500.71,9.87,11.82,11.34,9009.79,8.3
2012-02-27,73.36,4500.71,9.87,11.82,11.34,9009.79,8.3
2012-02-28,73.36,4500.71,9.87,11.82,11.34,9009.79,8.3
2012-02-29,73.36,4500.71,9.87,11.82,11.34,9009.79,8.3
2012-03-01,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-02,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-03,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-04,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-05,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-06,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-07,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-08,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-09,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-10,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-11,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-12,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-13,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-14,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-15,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-16,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-17,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-18,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-19,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-20,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-21,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-22,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-23,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-24,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-25,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-26,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-27,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-28,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-29,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-30,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-03-31,55.13,4827.68,11.26,12.59,12.3,9388.18,-59.66
2012-04-01,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-02,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-03,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-04,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-05,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-06,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-07,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-08,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-09,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-10,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-11,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-12,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-13,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-14,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-15,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-16,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-17,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-18,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-19,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-20,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-21,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-22,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-23,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-24,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-25,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-26,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-27,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-28,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-29,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-04-30,49.25,4967.54,12.69,14.05,13.97,9327.54,-367.39
2012-05-01,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-02,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-03,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-04,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-05,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-06,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-07,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-08,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-09,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-10,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-11,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-12,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-13,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-14,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-15,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-16,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-17,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-18,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-19,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-20,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-21,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-22,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-23,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-24,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-25,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-26,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-27,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-28,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-29,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-30,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-05-31,61.4,5212.46,13.04,17.32,16.93,9699.52,-486.17
2012-06-01,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-02,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-03,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-04,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-05,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-06,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-07,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-08,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-09,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-10,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-11,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-12,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-13,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-14,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-15,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-16,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-17,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-18,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-19,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-20,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-21,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-22,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-23,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-24,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-25,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-26,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-27,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-28,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-29,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-06-30,50.45,5404.53,15.13,21.38,21.31,10038.17,-478.77
2012-07-01,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-02,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-03,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-04,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-05,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-06,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-07,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-08,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-09,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-10,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-11,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-12,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-13,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-14,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-15,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-16,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-17,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-18,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-19,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-20,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-21,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-22,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-23,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-24,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-25,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-26,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-27,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-28,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-29,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-30,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-07-31,53.32,5045.24,17.23,22.91,22.58,10492.54,-695.06
2012-08-01,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-02,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-03,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-04,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-05,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-06,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-07,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-08,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-09,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-10,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-11,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-12,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-13,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-14,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-15,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-16,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-17,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-18,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-19,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-20,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-21,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-22,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-23,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-24,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-25,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-26,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-27,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-28,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-29,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-30,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-08-31,47.73,5188.41,16.7,22.87,22.85,10814.22,-522.53
2012-09-01,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-02,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-03,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-04,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-05,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-06,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-07,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-08,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-09,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-10,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-11,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-12,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-13,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-14,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-15,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-16,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-17,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-18,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-19,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-20,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-21,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-22,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-23,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-24,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-25,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-26,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-27,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-28,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-29,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-09-30,41.21,5352.42,17.22,22.86,23.03,11151.12,-420.47
2012-10-01,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-02,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-03,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-04,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-05,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-06,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-07,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-08,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-09,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-10,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-11,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-12,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-13,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-14,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-15,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-16,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-17,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-18,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-19,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-20,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-21,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
2012-10-22,53.73,5096.96,18.55,22.98,23.09,11431.53,-460.01
