Date,MPR,FoodInflation,HeadlineInflation,NonFoodInflation,BrentOil,Cocoa,Gold,InterestRate,NetForeignAssets,NIR,Imports,Exports
22/06/2012,15,5.4,9.44,11.88,95.9,2191,1602.9,15.132,2695.17,2474.4,1501.7,1022.9
23/06/2012,15,5.4,9.44,11.88,95.9,2191,1602.9,15.132,2695.17,2474.4,1501.7,1022.9
24/06/2012,15,5.4,9.44,11.88,95.9,2191,1602.9,15.132,2695.17,2474.4,1501.7,1022.9
25/06/2012,15,5.4,9.44,11.88,95.9,2191,1602.9,15.132,2695.17,2474.4,1501.7,1022.9
26/06/2012,15,5.4,9.44,11.88,95.9,2191,1602.9,15.132,2695.17,2474.4,1501.7,1022.9
27/06/2012,15,5.4,9.44,11.88,95.9,2191,1602.9,15.132,2695.17,2474.4,1501.7,1022.9
28/06/2012,15,5.4,9.44,11.88,95.9,2191,1602.9,15.132,2695.17,2474.4,1501.7,1022.9
29/06/2012,15,5.4,9.44,11.88,95.9,2191,1602.9,15.132,2695.17,2474.4,1501.7,1022.9
30/06/2012,15,5.4,9.44,11.88,95.9,2191,1602.9,15.132,2695.17,2474.4,1501.7,1022.9
01/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
02/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
03/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
04/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
05/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
06/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
07/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
08/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
09/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
10/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
11/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
12/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
13/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
14/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
15/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
16/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
17/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
18/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
19/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
20/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
21/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
22/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
23/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
24/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
25/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
26/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
27/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
28/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
29/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
30/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
31/07/2012,15,5.45,9.54,12.02,102.8,2270,1591,17.2275,2368.15,2247.3,1523.8,828.7
01/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
02/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
03/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
04/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
05/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
06/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
07/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
08/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
09/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
10/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
11/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
12/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
13/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
14/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
15/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
16/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
17/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
18/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
19/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
20/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
21/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
22/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
23/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
24/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
25/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
26/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
27/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
28/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
29/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
30/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
31/08/2012,15,4.43,9.46,12.47,113.2,2452,1631,16.842,2568.95,2335.2,1531.6,1009
01/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
02/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
03/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
04/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
05/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
06/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
07/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
08/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
09/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
10/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
11/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
12/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
13/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
14/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
15/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
16/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
17/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
18/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
19/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
20/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
21/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
22/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
23/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
24/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
25/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
26/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
27/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
28/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
29/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
30/09/2012,15,4.36,9.43,12.38,113,2577.2,1746.9,17.2225,2391.277,2172.2,1288.5,864.8
01/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
02/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
03/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
04/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
05/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
06/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
07/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
08/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
09/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
10/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
11/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
12/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
13/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
14/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
15/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
16/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
17/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
18/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
19/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
20/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
21/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
22/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
23/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
24/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
25/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
26/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
27/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
28/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
29/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
30/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
31/10/2012,15,4.14,9.24,12.16,111.5,2409.8,1745,18.2565,3511.727,3157.7,1568,1102.7
01/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
02/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
03/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
04/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
05/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
06/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
07/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
08/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
09/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
10/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
11/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
12/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
13/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
14/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
15/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
16/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
17/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
18/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
19/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
20/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
21/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
22/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
23/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
24/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
25/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
26/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
27/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
28/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
29/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
30/11/2012,15,3.94,9.31,12.39,109.5,2440.2,1721.2,18.57,3597.217,3297.1,1463.3,1070.2
01/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
02/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
03/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
04/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
05/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
06/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
07/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
08/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
09/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
10/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
11/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
12/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
13/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
14/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
15/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
16/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
17/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
18/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
19/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
20/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
21/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
22/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
23/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
24/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
25/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
26/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
27/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
28/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
29/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
30/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
31/12/2012,15,3.93,8.84,11.64,109.2,2364.8,1678.8,17.11,3522.16,3228.1,1522.8,1132.8
01/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
02/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
03/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
04/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
05/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
06/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
07/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
08/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
09/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
10/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
11/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
12/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
13/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
14/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
15/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
16/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
17/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
18/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
19/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
20/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
21/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
22/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
23/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
24/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
25/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
26/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
27/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
28/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
29/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
30/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
31/01/2013,15,2,7.42,11.77,112.3,2233.7,1670.6,18.7,3075,3555.5,1438,1405.8
01/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
02/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
03/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
04/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
05/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
06/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
07/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
08/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
09/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
10/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
11/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
12/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
13/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
14/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
15/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
16/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
17/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
18/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
19/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
20/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
21/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
22/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
23/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
24/02/2013,15,0.84,6.8,13.34,116.1,2167,1626.6,19.31,2965.48,3439.1,1363.6,1163.5
