Date,MPR,HeadlineInflation,BrentOil,Cocoa,Gold,InterestRate,NetForeignAssets,NIR,Imports,Exports
2018-02-24,20.0,9.91,65.7037,2109.4211,1332.4118,18.28,3498.96109,3951.75271,1031.85,1291.72
2018-02-25,20.0,9.91,65.7037,2109.4211,1332.4118,18.28,3498.96109,3951.75271,1031.85,1291.72
2018-02-26,20.0,9.91,65.7037,2109.4211,1332.4118,18.28,3498.96109,3951.75271,1031.85,1291.72
2018-02-27,20.0,9.91,65.7037,2109.4211,1332.4118,18.28,3498.96109,3951.75271,1031.85,1291.72
2018-02-28,20.0,9.91,65.7037,2109.4211,1332.4118,18.28,3498.96109,3951.75271,1031.85,1291.72
2018-03-01,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-02,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-03,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-04,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-05,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-06,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-07,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-08,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-09,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-10,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-11,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-12,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-13,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-14,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-15,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-16,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-17,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-18,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-19,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-20,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-21,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-22,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-23,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-24,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-25,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-26,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-27,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-28,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-29,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-30,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-03-31,18.0,8.96,66.681,2498.9524,1325.7102,18.09,3498.709716,3908.953023,1122.14,1334.93
2018-04-01,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-02,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-03,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-04,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-05,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-06,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-07,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-08,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-09,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-10,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-11,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-12,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-13,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-14,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-15,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-16,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-17,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-18,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-19,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-20,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-21,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-22,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-23,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-24,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-25,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-26,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-27,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-28,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-29,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-04-30,18.0,7.96,71.67,2663.52,1334.88,17.5,3466.900979,3871.405567,1080.89,1382.67
2018-05-01,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-02,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-03,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-04,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-05,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-06,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-07,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-08,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-09,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-10,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-11,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-12,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-13,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-14,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-15,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-16,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-17,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-18,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-19,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-20,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-21,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-22,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-23,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-24,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-25,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-26,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-27,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-28,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-29,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-30,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-05-31,17.0,7.78,77.06,2692.91,1303.03,17.245,4251.471847,4649.714305,1164.9,1404.6
2018-06-01,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-02,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-03,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-04,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-05,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-06,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-07,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-08,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-09,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-10,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-11,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-12,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-13,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-14,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-15,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-16,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-17,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-18,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-19,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-20,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-21,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-22,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-23,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-24,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-25,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-26,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-27,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-28,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-29,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-06-30,17.0,7.48,75.94,2435.71,1281.08,16.384,3754.24869,4150.860975,1019.82,1009.69
2018-07-01,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-02,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-03,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-04,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-05,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-06,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-07,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-08,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-09,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-10,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-11,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-12,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-13,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-14,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-15,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-16,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-17,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-18,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-19,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-20,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-21,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-22,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-23,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-24,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-25,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-26,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-27,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-28,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-29,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-30,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-07-31,17.0,7.18,75.0382,2373.0476,1238.3045,16.23,3417.558768,3814.99115,1084.64,1080.86
2018-08-01,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-02,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-03,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-04,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-05,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-06,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-07,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-08,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-09,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-10,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-11,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-12,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-13,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-14,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-15,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-16,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-17,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-18,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-19,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-20,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-21,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-22,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-23,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-24,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-25,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-26,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-27,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-28,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-29,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-30,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-08-31,17.0,7.63,73.8483,2208.3913,1200.9391,16.23,3405.77501,3803.609067,1066.22,1207.67
2018-09-01,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-02,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-03,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-04,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-05,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-06,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-07,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-08,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-09,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-10,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-11,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-12,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-13,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-14,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-15,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-16,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-17,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-18,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-19,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-20,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-21,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-22,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-23,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-24,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-25,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-26,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-27,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-28,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-29,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-09-30,17.0,7.72,79.0855,2230.4211,1198.1403,16.23,3367.36071,3765.097861,1015.93,1178.11
2018-10-01,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-02,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-03,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-04,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-05,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-06,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-07,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-08,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-09,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-10,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-11,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-12,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-13,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-14,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-15,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-16,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-17,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-18,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-19,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-20,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-21,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-22,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-23,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-24,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-25,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
2018-10-26,17.0,7.01,80.6296,2138.913,1213.9691,16.1925,2970.229501,3362.54497,1161.64,1214.39
