Date,Currency,Currency Pair,Buying,Selling,Mid Rate
10-Jul-14,US Dollar,USDGHS,3.0213,3.0239,3.0226
09-Jul-14,US Dollar,USDGHS,3.0213,3.0237,3.0225
08-Jul-14,US Dollar,USDGHS,3.0108,3.0134,3.0121
07-Jul-14,US Dollar,USDGHS,3.0093,3.0117,3.0105
04-Jul-14,US Dollar,USDGHS,3.0093,3.0117,3.0105
03-Jul-14,US Dollar,USDGHS,3.008,3.0104,3.0092
02-Jul-14,US Dollar,USDGHS,3.001,3.0034,3.0022
30-Jun-14,US Dollar,USDGHS,3.0004,3.0028,3.0016
27-Jun-14,US Dollar,USDGHS,3.0003,3.0027,3.0015
26-Jun-14,US Dollar,USDGHS,3.0002,3.0026,3.0014
25-Jun-14,US Dollar,USDGHS,3.0025,3.0049,3.0037
24-Jun-14,US Dollar,USDGHS,3.0033,3.0057,3.0045
23-Jun-14,US Dollar,USDGHS,3.034,3.0366,3.0353
20-Jun-14,US Dollar,USDGHS,3.0685,3.0711,3.0698
19-Jun-14,US Dollar,USDGHS,3.0094,3.012,3.0107
18-Jun-14,US Dollar,USDGHS,3.009,3.0114,3.0102
17-Jun-14,US Dollar,USDGHS,3.0084,3.011,3.0097
16-Jun-14,US Dollar,USDGHS,2.9938,2.9962,2.995
13-Jun-14,US Dollar,USDGHS,2.9887,2.9911,2.9899
12-Jun-14,US Dollar,USDGHS,2.9846,2.987,2.9858
11-Jun-14,US Dollar,USDGHS,2.9799,2.9823,2.9811
10-Jun-14,US Dollar,USDGHS,2.9668,2.9692,2.968
09-Jun-14,US Dollar,USDGHS,2.9648,2.9672,2.966
06-Jun-14,US Dollar,USDGHS,2.9488,2.9512,2.95
05-Jun-14,US Dollar,USDGHS,2.9294,2.9318,2.9306
04-Jun-14,US Dollar,USDGHS,2.9185,2.9209,2.9197
03-Jun-14,US Dollar,USDGHS,2.8931,2.8955,2.8943
02-Jun-14,US Dollar,USDGHS,2.8922,2.8948,2.8935
30-May-14,US Dollar,USDGHS,2.8907,2.8933,2.892
29-May-14,US Dollar,USDGHS,2.8894,2.892,2.8907
28-May-14,US Dollar,USDGHS,2.8862,2.8888,2.8875
27-May-14,US Dollar,USDGHS,2.8852,2.8878,2.8865
23-May-14,US Dollar,USDGHS,2.8837,2.8861,2.8849
22-May-14,US Dollar,USDGHS,2.8816,2.8842,2.8829
21-May-14,US Dollar,USDGHS,2.881,2.8836,2.8823
20-May-14,US Dollar,USDGHS,2.8795,2.8821,2.8808
19-May-14,US Dollar,USDGHS,2.8788,2.8812,2.88
16-May-14,US Dollar,USDGHS,2.878,2.8804,2.8792
15-May-14,US Dollar,USDGHS,2.8764,2.879,2.8777
14-May-14,US Dollar,USDGHS,2.8669,2.8693,2.8681
13-May-14,US Dollar,USDGHS,2.8502,2.8526,2.8514
12-May-14,US Dollar,USDGHS,2.8487,2.8513,2.85
09-May-14,US Dollar,USDGHS,2.8482,2.8508,2.8495
08-May-14,US Dollar,USDGHS,2.8327,2.8353,2.834
07-May-14,US Dollar,USDGHS,2.8129,2.8155,2.8142
06-May-14,US Dollar,USDGHS,2.8105,2.8131,2.8118
05-May-14,US Dollar,USDGHS,2.7937,2.7963,2.795
02-May-14,US Dollar,USDGHS,2.7937,2.7963,2.795
30-Apr-14,US Dollar,USDGHS,2.7926,2.7952,2.7939
29-Apr-14,US Dollar,USDGHS,2.7857,2.7883,2.787
28-Apr-14,US Dollar,USDGHS,2.7822,2.7848,2.7835
25-Apr-14,US Dollar,USDGHS,2.7806,2.7832,2.7819
24-Apr-14,US Dollar,USDGHS,2.7762,2.7788,2.7775
23-Apr-14,US Dollar,USDGHS,2.7729,2.7755,2.7742
22-Apr-14,US Dollar,USDGHS,2.7674,2.77,2.7687
17-Apr-14,US Dollar,USDGHS,2.757,2.7596,2.7583
16-Apr-14,US Dollar,USDGHS,2.7465,2.7491,2.7478
15-Apr-14,US Dollar,USDGHS,2.7448,2.7474,2.7461
14-Apr-14,US Dollar,USDGHS,2.7442,2.7468,2.7455
11-Apr-14,US Dollar,USDGHS,2.7469,2.7495,2.7482
10-Apr-14,US Dollar,USDGHS,2.7117,2.7143,2.713
09-Apr-14,US Dollar,USDGHS,2.7087,2.7113,2.71
08-Apr-14,US Dollar,USDGHS,2.6964,2.699,2.6977
07-Apr-14,US Dollar,USDGHS,2.6929,2.6955,2.6942
04-Apr-14,US Dollar,USDGHS,2.6955,2.6981,2.6968
03-Apr-14,US Dollar,USDGHS,2.6983,2.7009,2.6996
02-Apr-14,US Dollar,USDGHS,2.6859,2.6885,2.6872
01-Apr-14,US Dollar,USDGHS,2.685,2.6876,2.6863
31-Mar-14,US Dollar,USDGHS,2.6787,2.6813,2.68
28-Mar-14,US Dollar,USDGHS,2.6712,2.6738,2.6725
27-Mar-14,US Dollar,USDGHS,2.65,2.6526,2.6513
26-Mar-14,US Dollar,USDGHS,2.6446,2.6472,2.6459
25-Mar-14,US Dollar,USDGHS,2.6412,2.6438,2.6425
24-Mar-14,US Dollar,USDGHS,2.6238,2.6264,2.6251
21-Mar-14,US Dollar,USDGHS,2.618,2.6206,2.6193
20-Mar-14,US Dollar,USDGHS,2.5819,2.5845,2.5832
19-Mar-14,US Dollar,USDGHS,2.5696,2.5721,2.5709
18-Mar-14,US Dollar,USDGHS,2.5672,2.5698,2.5685
17-Mar-14,US Dollar,USDGHS,2.5604,2.5629,2.5617
14-Mar-14,US Dollar,USDGHS,2.5507,2.5532,2.552
13-Mar-14,US Dollar,USDGHS,2.547,2.5495,2.5483
12-Mar-14,US Dollar,USDGHS,2.5442,2.5468,2.5455
11-Mar-14,US Dollar,USDGHS,2.5404,2.5429,2.5417
10-Mar-14,US Dollar,USDGHS,2.5358,2.5383,2.5371
07-Mar-14,US Dollar,USDGHS,2.5287,2.5312,2.53
05-Mar-14,US Dollar,USDGHS,2.527,2.5295,2.5283
04-Mar-14,US Dollar,USDGHS,2.5254,2.5279,2.5267
03-Mar-14,US Dollar,USDGHS,2.5242,2.5268,2.5255
28-Feb-14,US Dollar,USDGHS,2.5219,2.5244,2.5232
27-Feb-14,US Dollar,USDGHS,2.5164,2.5189,2.5177
26-Feb-14,US Dollar,USDGHS,2.5048,2.5074,2.5061
25-Feb-14,US Dollar,USDGHS,2.5025,2.505,2.5038
24-Feb-14,US Dollar,USDGHS,2.5025,2.505,2.5038
21-Feb-14,US Dollar,USDGHS,2.4551,2.4577,2.4564
20-Feb-14,US Dollar,USDGHS,2.4421,2.4447,2.4434
19-Feb-14,US Dollar,USDGHS,2.4386,2.4412,2.4399
18-Feb-14,US Dollar,USDGHS,2.4323,2.4348,2.4336
17-Feb-14,US Dollar,USDGHS,2.4323,2.4348,2.4336
14-Feb-14,US Dollar,USDGHS,2.4334,2.4359,2.4347
13-Feb-14,US Dollar,USDGHS,2.4333,2.4359,2.4346
12-Feb-14,US Dollar,USDGHS,2.4231,2.4255,2.4243
11-Feb-14,US Dollar,USDGHS,2.4178,2.4203,2.4191
10-Feb-14,US Dollar,USDGHS,2.402,2.427,2.4145
07-Feb-14,US Dollar,USDGHS,2.3941,2.4191,2.4066
06-Feb-14,US Dollar,USDGHS,2.3925,2.4175,2.405
05-Feb-14,US Dollar,USDGHS,2.3906,2.4156,2.4031
04-Feb-14,US Dollar,USDGHS,2.4006,2.4056,2.4031
03-Feb-14,US Dollar,USDGHS,2.395,2.4,2.3975
31-Jan-14,US Dollar,USDGHS,2.395,2.4,2.3975
30-Jan-14,US Dollar,USDGHS,2.3815,2.3865,2.384
29-Jan-14,US Dollar,USDGHS,2.3227,2.3252,2.324
28-Jan-14,US Dollar,USDGHS,2.3227,2.3252,2.324
27-Jan-14,US Dollar,USDGHS,2.3227,2.3252,2.324
24-Jan-14,US Dollar,USDGHS,2.3163,2.3188,2.3176
23-Jan-14,US Dollar,USDGHS,2.3138,2.3163,2.3151
22-Jan-14,US Dollar,USDGHS,2.2988,2.3013,2.3001
21-Jan-14,US Dollar,USDGHS,2.2948,2.2973,2.2961
20-Jan-14,US Dollar,USDGHS,2.2948,2.2973,2.2961
17-Jan-14,US Dollar,USDGHS,2.2938,2.2963,2.2951
16-Jan-14,US Dollar,USDGHS,2.2933,2.2958,2.2946
15-Jan-14,US Dollar,USDGHS,2.2888,2.2913,2.2901
14-Jan-14,US Dollar,USDGHS,2.2675,2.27,2.2688
13-Jan-14,US Dollar,USDGHS,2.2639,2.2664,2.2652
10-Jan-14,US Dollar,USDGHS,2.264,2.2665,2.2653
09-Jan-14,US Dollar,USDGHS,2.2485,2.251,2.2498
08-Jan-14,US Dollar,USDGHS,2.2485,2.251,2.2498
07-Jan-14,US Dollar,USDGHS,2.242,2.2445,2.2433
06-Jan-14,US Dollar,USDGHS,2.2369,2.2394,2.2382
03-Jan-14,US Dollar,USDGHS,2.2088,2.2113,2.2101
02-Jan-14,US Dollar,USDGHS,2.2088,2.2113,2.2101
31-Dec-13,US Dollar,USDGHS,2.1603,2.1628,2.1616
30-Dec-13,US Dollar,USDGHS,2.1569,2.1594,2.1582
27-Dec-13,US Dollar,USDGHS,2.1574,2.1599,2.1587
24-Dec-13,US Dollar,USDGHS,2.1574,2.1599,2.1587
23-Dec-13,US Dollar,USDGHS,2.1338,2.1363,2.1351
20-Dec-13,US Dollar,USDGHS,2.1073,2.1098,2.1086
19-Dec-13,US Dollar,USDGHS,2.0988,2.1013,2.1001
18-Dec-13,US Dollar,USDGHS,2.089,2.0915,2.0903
17-Dec-13,US Dollar,USDGHS,2.0885,2.091,2.0898
16-Dec-13,US Dollar,USDGHS,2.0893,2.0918,2.0906
13-Dec-13,US Dollar,USDGHS,2.0893,2.0918,2.0906
12-Dec-13,US Dollar,USDGHS,2.0888,2.0913,2.0901
11-Dec-13,US Dollar,USDGHS,2.0888,2.0913,2.0901
10-Dec-13,US Dollar,USDGHS,2.089,2.0915,2.0903
09-Dec-13,US Dollar,USDGHS,2.0895,2.092,2.0908
05-Dec-13,US Dollar,USDGHS,2.09,2.0925,2.0913
04-Dec-13,US Dollar,USDGHS,2.0899,2.0924,2.0912
03-Dec-13,US Dollar,USDGHS,2.0899,2.0924,2.0912
02-Dec-13,US Dollar,USDGHS,2.0902,2.0927,2.0915
29-Nov-13,US Dollar,USDGHS,2.0805,2.083,2.0818
28-Nov-13,US Dollar,USDGHS,2.0805,2.083,2.0818
27-Nov-13,US Dollar,USDGHS,2.0789,2.0814,2.0802
26-Nov-13,US Dollar,USDGHS,2.0765,2.079,2.0778
25-Nov-13,US Dollar,USDGHS,2.0737,2.0762,2.075
22-Nov-13,US Dollar,USDGHS,2.0708,2.0733,2.0721
21-Nov-13,US Dollar,USDGHS,2.0695,2.072,2.0708
20-Nov-13,US Dollar,USDGHS,2.067,2.0695,2.0683
19-Nov-13,US Dollar,USDGHS,2.0647,2.0672,2.066
18-Nov-13,US Dollar,USDGHS,2.0633,2.0658,2.0646
15-Nov-13,US Dollar,USDGHS,2.0612,2.0637,2.0625
14-Nov-13,US Dollar,USDGHS,2.0558,2.0583,2.0571
13-Nov-13,US Dollar,USDGHS,2.0555,2.058,2.0568
12-Nov-13,US Dollar,USDGHS,2.053,2.0555,2.0543
11-Nov-13,US Dollar,USDGHS,2.053,2.0555,2.0543
08-Nov-13,US Dollar,USDGHS,2.0518,2.0543,2.0531
07-Nov-13,US Dollar,USDGHS,2.044,2.0465,2.0453
06-Nov-13,US Dollar,USDGHS,2.0476,2.0501,2.0489
05-Nov-13,US Dollar,USDGHS,2.0393,2.0418,2.0406
04-Nov-13,US Dollar,USDGHS,2.0363,2.0388,2.0376
01-Nov-13,US Dollar,USDGHS,2.0308,2.0333,2.0321
31-Oct-13,US Dollar,USDGHS,2.0243,2.0268,2.0256
30-Oct-13,US Dollar,USDGHS,2.0196,2.0221,2.0209
29-Oct-13,US Dollar,USDGHS,2.0144,2.0169,2.0157
28-Oct-13,US Dollar,USDGHS,2.012,2.0145,2.0133
25-Oct-13,US Dollar,USDGHS,2.0114,2.0139,2.0127
24-Oct-13,US Dollar,USDGHS,2.0058,2.0083,2.0071
23-Oct-13,US Dollar,USDGHS,2.0051,2.0076,2.0064
22-Oct-13,US Dollar,USDGHS,2.0006,2.0031,2.0019
21-Oct-13,US Dollar,USDGHS,1.9987,2.0012,2
18-Oct-13,US Dollar,USDGHS,1.9984,2.0009,1.9997
17-Oct-13,US Dollar,USDGHS,1.9979,2.0004,1.9992
16-Oct-13,US Dollar,USDGHS,1.9978,2.0003,1.9991
14-Oct-13,US Dollar,USDGHS,1.9977,2.0003,1.999
11-Oct-13,US Dollar,USDGHS,0,0,0
10-Oct-13,US Dollar,USDGHS,1.9978,2.0003,1.9991
09-Oct-13,US Dollar,USDGHS,1.9977,"20,002.00","10,002.00"
08-Oct-13,US Dollar,USDGHS,1.9977,2.0002,1.999
07-Oct-13,US Dollar,USDGHS,1.9977,2.0002,1.999
04-Oct-13,US Dollar,USDGHS,1.9977,2.0002,1.999
03-Oct-13,US Dollar,USDGHS,1.9977,2.0002,1.999
02-Oct-13,US Dollar,USDGHS,1.9975,2,1.9988
01-Oct-13,US Dollar,USDGHS,1.9975,2,1.9988
30-Sep-13,US Dollar,USDGHS,1.9975,2,1.9988
27-Sep-13,US Dollar,USDGHS,1.9975,2,1.9988
26-Sep-13,US Dollar,USDGHS,1.9975,2,1.9988
25-Sep-13,US Dollar,USDGHS,1.9973,1.9998,1.9986
24-Sep-13,US Dollar,USDGHS,1.9973,1.9998,1.9986
20-Sep-13,US Dollar,USDGHS,1.9973,1.9998,1.9986
19-Sep-13,US Dollar,USDGHS,1.9979,2.0004,1.9992
18-Sep-13,US Dollar,USDGHS,1.9969,1.9994,1.9982
17-Sep-13,US Dollar,USDGHS,1.9969,1.9994,1.9982
16-Sep-13,US Dollar,USDGHS,1.9969,1.9994,1.9982
13-Sep-13,US Dollar,USDGHS,1.9963,1.9989,1.9976
12-Sep-13,US Dollar,USDGHS,1.9963,1.9989,1.9976
11-Sep-13,US Dollar,USDGHS,1.9962,1.9987,1.9975
10-Sep-13,US Dollar,USDGHS,1.9959,1.9984,1.9972
09-Sep-13,US Dollar,USDGHS,1.9965,1.999,1.9978
06-Sep-13,US Dollar,USDGHS,1.995,1.9976,1.9963
05-Sep-13,US Dollar,USDGHS,1.9956,1.9981,1.9969
04-Sep-13,US Dollar,USDGHS,1.995,1.9975,1.9963
03-Sep-13,US Dollar,USDGHS,1.9947,1.9973,1.996
02-Sep-13,US Dollar,USDGHS,1.9947,1.9973,1.996
30-Aug-13,US Dollar,USDGHS,1.9952,1.9978,1.9965
29-Aug-13,US Dollar,USDGHS,1.9945,1.9971,1.9958
28-Aug-13,US Dollar,USDGHS,1.995,1.9975,1.9963
27-Aug-13,US Dollar,USDGHS,1.9943,1.9968,1.9956
26-Aug-13,US Dollar,USDGHS,1.994,1.9965,1.9953
23-Aug-13,US Dollar,USDGHS,1.994,1.9965,1.9953
22-Aug-13,US Dollar,USDGHS,1.9938,1.9963,1.9951
21-Aug-13,US Dollar,USDGHS,1.9935,1.996,1.9948
20-Aug-13,US Dollar,USDGHS,1.9934,1.9959,1.9947
19-Aug-13,US Dollar,USDGHS,1.9929,1.9954,1.9942
16-Aug-13,US Dollar,USDGHS,1.9928,1.9953,1.9941
15-Aug-13,US Dollar,USDGHS,1.9928,1.9953,1.9941
14-Aug-13,US Dollar,USDGHS,1.9927,1.9952,1.994
13-Aug-13,US Dollar,USDGHS,1.9917,1.9943,1.993
12-Aug-13,US Dollar,USDGHS,1.9917,1.9942,1.993
09-Aug-13,US Dollar,USDGHS,1.9916,1.9941,1.9929
07-Aug-13,US Dollar,USDGHS,2.0169,2.0194,2.0182
06-Aug-13,US Dollar,USDGHS,1.9909,1.9934,1.9922
05-Aug-13,US Dollar,USDGHS,2.0115,2.014,2.0128
02-Aug-13,US Dollar,USDGHS,1.9906,1.9931,1.9919
01-Aug-13,US Dollar,USDGHS,1.9895,1.992,1.9908
31-Jul-13,US Dollar,USDGHS,1.9912,1.9937,1.9925
30-Jul-13,US Dollar,USDGHS,1.9895,1.992,1.9908
29-Jul-13,US Dollar,USDGHS,1.9895,1.992,1.9908
26-Jul-13,US Dollar,USDGHS,1.9875,1.99,1.9888
25-Jul-13,US Dollar,USDGHS,1.9901,1.9926,1.9914
24-Jul-13,US Dollar,USDGHS,1.9895,1.992,1.9908
23-Jul-13,US Dollar,USDGHS,1.9895,1.992,1.9908
22-Jul-13,US Dollar,USDGHS,1.9894,1.9919,1.9907
19-Jul-13,US Dollar,USDGHS,1.99,1.9925,1.9913
18-Jul-13,US Dollar,USDGHS,1.9896,1.9921,1.9909
17-Jul-13,US Dollar,USDGHS,1.989,1.9915,1.9903
16-Jul-13,US Dollar,USDGHS,1.9896,1.9921,1.9909
15-Jul-13,US Dollar,USDGHS,1.9893,1.9919,1.9906
12-Jul-13,US Dollar,USDGHS,1.9887,1.9913,1.99
11-Jul-13,US Dollar,USDGHS,1.9847,1.9873,1.986
10-Jul-13,US Dollar,USDGHS,1.9885,1.991,1.9898
09-Jul-13,US Dollar,USDGHS,1.9878,1.9903,1.9891
08-Jul-13,US Dollar,USDGHS,1.988,1.9905,1.9893
05-Jul-13,US Dollar,USDGHS,2.0033,2.0058,2.0046
04-Jul-13,US Dollar,USDGHS,2.0033,2.0058,2.0046
03-Jul-13,US Dollar,USDGHS,1.9876,1.9901,1.9889
02-Jul-13,US Dollar,USDGHS,1.9876,1.9901,1.9889
28-Jun-13,US Dollar,USDGHS,1.987,1.9895,1.9883
27-Jun-13,US Dollar,USDGHS,1.9872,1.9897,1.9885
26-Jun-13,US Dollar,USDGHS,1.9868,1.9893,1.9881
25-Jun-13,US Dollar,USDGHS,2.0018,2.0043,2.0031
24-Jun-13,US Dollar,USDGHS,1.9807,1.9832,1.982
21-Jun-13,US Dollar,USDGHS,1.9925,1.995,1.9938
20-Jun-13,US Dollar,USDGHS,1.9804,1.9829,1.9817
19-Jun-13,US Dollar,USDGHS,2.0008,2.0033,2.0021
18-Jun-13,US Dollar,USDGHS,1.9802,1.9827,1.9815
17-Jun-13,US Dollar,USDGHS,1.988,1.9905,1.9893
14-Jun-13,US Dollar,USDGHS,1.9845,1.987,1.9858
13-Jun-13,US Dollar,USDGHS,1.9782,1.9807,1.9795
12-Jun-13,US Dollar,USDGHS,1.9845,1.987,1.9858
11-Jun-13,US Dollar,USDGHS,1.9764,1.9789,1.9777
10-Jun-13,US Dollar,USDGHS,1.9818,1.9843,1.9831
07-Jun-13,US Dollar,USDGHS,1.9809,1.9834,1.9822
06-Jun-13,US Dollar,USDGHS,1.9744,1.9769,1.9757
05-Jun-13,US Dollar,USDGHS,1.9741,1.9766,1.9754
04-Jun-13,US Dollar,USDGHS,1.9731,1.9757,1.9744
03-Jun-13,US Dollar,USDGHS,1.9867,1.9892,1.988
31-May-13,US Dollar,USDGHS,1.971,1.9735,1.9723
30-May-13,US Dollar,USDGHS,1.9703,1.9729,1.9716
29-May-13,US Dollar,USDGHS,1.9634,1.966,1.9647
28-May-13,US Dollar,USDGHS,1.9798,1.9824,1.9811
24-May-13,US Dollar,USDGHS,1.9694,1.9719,1.9707
23-May-13,US Dollar,USDGHS,1.9667,1.9693,1.968
22-May-13,US Dollar,USDGHS,1.9576,1.9601,1.9589
21-May-13,US Dollar,USDGHS,1.9669,1.9695,1.9682
20-May-13,US Dollar,USDGHS,1.9622,1.9646,1.9634
17-May-13,US Dollar,USDGHS,1.9506,1.9531,1.9519
16-May-13,US Dollar,USDGHS,1.9379,1.9404,1.9392
15-May-13,US Dollar,USDGHS,1.9382,1.9407,1.9395
14-May-13,US Dollar,USDGHS,1.953,1.9555,1.9543
13-May-13,US Dollar,USDGHS,1.9575,1.96,1.9588
10-May-13,US Dollar,USDGHS,1.9771,1.9796,1.9784
09-May-13,US Dollar,USDGHS,1.9617,1.9642,1.963
08-May-13,US Dollar,USDGHS,1.9689,1.9714,1.9702
07-May-13,US Dollar,USDGHS,1.9444,1.9469,1.9457
06-May-13,US Dollar,USDGHS,1.948,1.9505,1.9493
03-May-13,US Dollar,USDGHS,1.9558,1.9583,1.9571
02-May-13,US Dollar,USDGHS,1.9497,1.9599,1.9548
30-Apr-13,US Dollar,USDGHS,1.9661,1.9686,1.9674
29-Apr-13,US Dollar,USDGHS,1.9681,1.9706,1.9694
26-Apr-13,US Dollar,USDGHS,1.9585,1.961,1.9598
25-Apr-13,US Dollar,USDGHS,1.956,1.9586,1.9573
24-Apr-13,US Dollar,USDGHS,1.9494,1.952,1.9507
23-Apr-13,US Dollar,USDGHS,1.9448,1.9473,1.9461
22-Apr-13,US Dollar,USDGHS,1.9402,1.9427,1.9415
19-Apr-13,US Dollar,USDGHS,1.947,1.9496,1.9483
18-Apr-13,US Dollar,USDGHS,1.9387,1.9413,1.94
17-Apr-13,US Dollar,USDGHS,1.9459,1.9484,1.9472
16-Apr-13,US Dollar,USDGHS,1.9368,1.9394,1.9381
15-Apr-13,US Dollar,USDGHS,1.9335,1.936,1.9348
12-Apr-13,US Dollar,USDGHS,1.9448,1.9473,1.9461
11-Apr-13,US Dollar,USDGHS,1.9387,1.9413,1.94
10-Apr-13,US Dollar,USDGHS,1.9418,1.9444,1.9431
09-Apr-13,US Dollar,USDGHS,1.9303,1.9328,1.9316
08-Apr-13,US Dollar,USDGHS,1.9414,1.944,1.9427
05-Apr-13,US Dollar,USDGHS,1.9338,1.9363,1.9351
04-Apr-13,US Dollar,USDGHS,1.9401,1.9427,1.9414
03-Apr-13,US Dollar,USDGHS,1.9381,1.9407,1.9394
02-Apr-13,US Dollar,USDGHS,1.9377,1.9402,1.939
28-Mar-13,US Dollar,USDGHS,1.9372,1.9398,1.9385
27-Mar-13,US Dollar,USDGHS,1.9332,1.9357,1.9345
26-Mar-13,US Dollar,USDGHS,1.931,1.9335,1.9323
25-Mar-13,US Dollar,USDGHS,1.9283,1.9309,1.9296
22-Mar-13,US Dollar,USDGHS,1.9318,1.9343,1.9331
21-Mar-13,US Dollar,USDGHS,1.9274,1.9298,1.9286
20-Mar-13,US Dollar,USDGHS,1.9268,1.9295,1.9282
19-Mar-13,US Dollar,USDGHS,1.9258,1.9284,1.9271
18-Mar-13,US Dollar,USDGHS,1.9314,1.9339,1.9327
15-Mar-13,US Dollar,USDGHS,1.9253,1.9279,1.9266
14-Mar-13,US Dollar,USDGHS,1.9238,1.9263,1.9251
13-Mar-13,US Dollar,USDGHS,1.9178,1.9204,1.9191
12-Mar-13,US Dollar,USDGHS,1.9135,1.9161,1.9148
11-Mar-13,US Dollar,USDGHS,1.9105,1.9131,1.9118
08-Mar-13,US Dollar,USDGHS,1.9137,1.9163,1.915
07-Mar-13,US Dollar,USDGHS,1.9156,1.918,1.9168
05-Mar-13,US Dollar,USDGHS,1.9197,1.9223,1.921
04-Mar-13,US Dollar,USDGHS,1.9078,1.9104,1.9091
01-Mar-13,US Dollar,USDGHS,1.913,1.9156,1.9143
28-Feb-13,US Dollar,USDGHS,1.9098,1.9124,1.9111
27-Feb-13,US Dollar,USDGHS,1.9078,1.9104,1.9091
26-Feb-13,US Dollar,USDGHS,1.9097,1.9123,1.911
25-Feb-13,US Dollar,USDGHS,1.9051,1.9077,1.9064
22-Feb-13,US Dollar,USDGHS,1.9006,1.9032,1.9019
21-Feb-13,US Dollar,USDGHS,1.9023,1.9049,1.9036
20-Feb-13,US Dollar,USDGHS,1.8981,1.9007,1.8994
19-Feb-13,US Dollar,USDGHS,1.902,1.9046,1.9033
18-Feb-13,US Dollar,USDGHS,1.902,1.9046,1.9033
15-Feb-13,US Dollar,USDGHS,1.9015,1.9041,1.9028
14-Feb-13,US Dollar,USDGHS,1.9005,1.9031,1.9018
13-Feb-13,US Dollar,USDGHS,1.8992,1.9018,1.9005
12-Feb-13,US Dollar,USDGHS,1.9026,1.9052,1.9039
11-Feb-13,US Dollar,USDGHS,1.9067,1.9093,1.908
08-Feb-13,US Dollar,USDGHS,1.9049,1.9075,1.9062
07-Feb-13,US Dollar,USDGHS,1.9037,1.9063,1.905
06-Feb-13,US Dollar,USDGHS,1.9047,1.9073,1.906
05-Feb-13,US Dollar,USDGHS,1.9044,1.907,1.9057
04-Feb-13,US Dollar,USDGHS,1.9013,1.9039,1.9026
01-Feb-13,US Dollar,USDGHS,1.9022,1.9048,1.9035
31-Jan-13,US Dollar,USDGHS,1.899,1.9016,1.9003
30-Jan-13,US Dollar,USDGHS,1.8984,1.901,1.8997
29-Jan-13,US Dollar,USDGHS,1.9044,1.907,1.9057
28-Jan-13,US Dollar,USDGHS,1.9038,1.9064,1.9051
25-Jan-13,US Dollar,USDGHS,1.9046,1.9072,1.9059
24-Jan-13,US Dollar,USDGHS,1.9043,1.9069,1.9056
23-Jan-13,US Dollar,USDGHS,1.9055,1.9081,1.9068
22-Jan-13,US Dollar,USDGHS,1.9047,1.9071,1.9059
21-Jan-13,US Dollar,USDGHS,1.9047,1.9071,1.9059
18-Jan-13,US Dollar,USDGHS,1.9,1.9026,1.9013
17-Jan-13,US Dollar,USDGHS,1.8988,1.9014,1.9001
16-Jan-13,US Dollar,USDGHS,1.8987,1.9013,1.9
15-Jan-13,US Dollar,USDGHS,1.8892,1.8917,1.8905
14-Jan-13,US Dollar,USDGHS,1.872,1.9036,1.8878
11-Jan-13,US Dollar,USDGHS,1.8719,1.9036,1.8878
10-Jan-13,US Dollar,USDGHS,1.8727,1.9044,1.8886
09-Jan-13,US Dollar,USDGHS,1.8727,1.9048,1.8888
08-Jan-13,US Dollar,USDGHS,1.8722,1.9049,1.8886
07-Jan-13,US Dollar,USDGHS,1.8725,1.9055,1.889
04-Jan-13,US Dollar,USDGHS,1.8726,1.9057,1.8892
03-Jan-13,US Dollar,USDGHS,1.8712,1.9045,1.8879
02-Jan-13,US Dollar,USDGHS,1.869,1.9022,1.8856
31-Dec-12,US Dollar,USDGHS,1.8679,1.9012,1.8846
28-Dec-12,US Dollar,USDGHS,1.8674,1.9007,1.8841
27-Dec-12,US Dollar,USDGHS,1.8688,1.9011,1.885
24-Dec-12,US Dollar,USDGHS,1.8691,1.901,1.8851
21-Dec-12,US Dollar,USDGHS,1.8692,1.901,1.8851
20-Dec-12,US Dollar,USDGHS,1.87,1.9005,1.8853
19-Dec-12,US Dollar,USDGHS,1.8683,1.9002,1.8843
18-Dec-12,US Dollar,USDGHS,1.8679,1.8999,1.8839
17-Dec-12,US Dollar,USDGHS,1.8669,1.8989,1.8829
14-Dec-12,US Dollar,USDGHS,1.8682,1.8995,1.8839
13-Dec-12,US Dollar,USDGHS,1.8677,1.9001,1.8839
12-Dec-12,US Dollar,USDGHS,1.8673,1.8994,1.8834
11-Dec-12,US Dollar,USDGHS,1.8663,1.8979,1.8821
10-Dec-12,US Dollar,USDGHS,1.8663,1.8979,1.8821
06-Dec-12,US Dollar,USDGHS,1.8662,1.8987,1.8825
05-Dec-12,US Dollar,USDGHS,1.8681,1.9006,1.8844
04-Dec-12,US Dollar,USDGHS,1.869,1.9012,1.8851
03-Dec-12,US Dollar,USDGHS,1.8705,1.9023,1.8864
30-Nov-12,US Dollar,USDGHS,1.869,1.9021,1.8856
29-Nov-12,US Dollar,USDGHS,1.8679,1.9009,1.8844
28-Nov-12,US Dollar,USDGHS,1.8656,1.8985,1.8821
27-Nov-12,US Dollar,USDGHS,1.8643,1.897,1.8807
26-Nov-12,US Dollar,USDGHS,1.863,1.8958,1.8794
23-Nov-12,US Dollar,USDGHS,1.8622,1.8947,1.8785
22-Nov-12,US Dollar,USDGHS,1.8612,1.8938,1.8775
21-Nov-12,US Dollar,USDGHS,1.859,1.8915,1.8753
20-Nov-12,US Dollar,USDGHS,1.859,1.8915,1.8753
19-Nov-12,US Dollar,USDGHS,1.8586,1.8917,1.8752
